index,per_of_cn_semantics_0,seq_of_cn_semantics_0,per_of_cn_kwg_0,seq_of_cn_kwg_0,per_of_cn_sir_0,seq_of_cn_sir_0,per_of_en_semantics_0,seq_of_en_semantics_0,per_of_en_kwg_0,seq_of_en_kwg_0,per_of_en_sir_0,seq_of_en_sir_0,per_of_RecursivePara_semantics_0,seq_of_RecursivePara_semantics_0,per_of_RecursivePara_semantics_1,seq_of_RecursivePara_semantics_1,per_of_RecursivePara_semantics_2,seq_of_RecursivePara_semantics_2,per_of_RecursivePara_semantics_3,seq_of_RecursivePara_semantics_3,per_of_RecursivePara_semantics_4,seq_of_RecursivePara_semantics_4,per_of_RecursivePara_kwg_0,seq_of_RecursivePara_kwg_0,per_of_RecursivePara_kwg_1,seq_of_RecursivePara_kwg_1,per_of_RecursivePara_kwg_2,seq_of_RecursivePara_kwg_2,per_of_RecursivePara_kwg_3,seq_of_RecursivePara_kwg_3,per_of_RecursivePara_kwg_4,seq_of_RecursivePara_kwg_4,per_of_RecursivePara_SIR_0,seq_of_RecursivePara_SIR_0,per_of_RecursivePara_SIR_1,seq_of_RecursivePara_SIR_1,per_of_RecursivePara_SIR_2,seq_of_RecursivePara_SIR_2,per_of_RecursivePara_SIR_3,seq_of_RecursivePara_SIR_3,per_of_RecursivePara_SIR_4,seq_of_RecursivePara_SIR_4,per_of_PivotTranslation_semantics_0,seq_of_PivotTranslation_semantics_0,per_of_PivotTranslation_kwg_0,seq_of_PivotTranslation_kwg_0,per_of_PivotTranslation_sir_0,seq_of_PivotTranslation_sir_0,per_of_NormalTranslation_semantics_0,seq_of_NormalTranslation_semantics_0,per_of_NormalTranslation_kwg_0,seq_of_NormalTranslation_kwg_0,per_of_NormalTranslation_sir_0,seq_of_NormalTranslation_sir_0,per_of_inputs_cn_0,seq_of_inputs_cn_0,per_of_inputs_en_0,seq_of_inputs_en_0
33,47.4929313659668,510,12.178367614746094,483,12.178367614746094,549,65.52731323242188,333,24.060060501098636,340,24.060060501098636,78,104.13385772705078,196,115.92230224609376,192,38.58670425415039,223,54.80974960327149,306,98.0848617553711,265,32.0823974609375,190,40.788822174072266,267,108.1150131225586,171,83.89678955078125,222,34.56378936767578,210,137.91139221191406,50,110.02398681640624,44,61.588829040527344,57,50.27806854248047,44,64.95347595214844,56,29.28806495666504,282,15.01194667816162,227,15.01194667816162,258,14.33831787109375,336,15.01194667816162,314,15.01194667816162,77,12.178367614746094,483,24.060060501098636,340
34,15.921730995178224,542,15.921730995178224,522,15.921730995178224,549,39.102569580078125,359,25.28888702392578,240,25.28888702392578,85,38.94724655151367,186,51.07774353027344,166,35.1619987487793,222,43.1670036315918,324,46.04570770263672,267,50.690696716308594,132,30.48359489440918,191,50.88688659667969,124,59.06156539916992,158,50.724246978759766,139,52.53470230102539,47,49.171504974365234,49,35.9588508605957,79,115.05485534667967,45,30.96342658996582,58,15.551173210144045,257,15.551173210144045,315,15.551173210144045,249,15.135462760925291,347,15.551173210144045,229,15.551173210144045,90,15.921730995178224,522,25.28888702392578,361
35,64.99492645263672,555,51.80161285400391,553,51.80161285400391,550,17.733375549316406,344,16.946853637695312,363,16.946853637695312,49,45.80915069580078,156,55.40973281860352,135,35.868133544921875,174,43.9100227355957,279,51.585487365722656,189,90.70838928222656,223,58.76726531982422,320,73.48171997070312,219,100.5592269897461,294,83.69688415527344,258,103.42491149902344,36,63.77183151245117,39,45.020469665527344,44,94.2786865234375,37,114.06710052490234,43,18.989307403564453,256,15.375007629394531,208,15.375007629394531,251,15.375007629394531,343,15.375007629394531,348,15.375007629394531,51,51.80161285400391,552,16.946853637695312,363
36,16.7066593170166,477,13.598834991455078,474,13.598834991455078,550,23.240583419799805,330,10.918031692504885,336,10.918031692504885,161,32.866214752197266,76,34.714393615722656,84,25.25352478027344,105,89.4948959350586,218,27.841026306152344,122,42.3646125793457,244,43.23122024536133,314,38.73424911499024,196,66.98359680175781,290,39.795989990234375,261,45.22942352294922,132,30.8870792388916,104,30.82767677307129,147,68.20536804199219,71,56.61421585083008,137,11.512548446655272,215,11.512548446655272,228,11.512548446655272,297,13.810884475708008,315,11.512548446655272,325,11.512548446655272,158,13.598834991455078,474,10.918031692504885,336
37,16.316797256469727,642,22.23324584960937,611,22.23324584960937,550,72.73819732666016,347,16.17257308959961,240,16.17257308959961,214,31.702985763549805,193,31.702985763549805,184,31.702985763549805,208,31.702985763549805,299,31.702985763549805,259,73.79380798339844,165,33.52287292480469,214,72.72734069824219,140,25.13132667541504,195,115.17709350585938,183,49.3195915222168,176,28.70741081237793,162,25.52991104125977,218,28.985876083374023,170,26.576539993286133,203,22.755651473999023,261,22.755651473999023,267,22.755651473999023,228,18.09370803833008,331,22.755651473999023,231,22.755651473999023,225,22.23324584960937,611,16.17257308959961,347
38,27.44136428833008,423,28.778831481933597,431,28.778831481933597,309,27.87257194519043,106,9.51933479309082,123,9.51933479309082,71,16.14888572692871,64,30.842622756958008,61,16.14888572692871,63,15.876016616821287,93,30.11312484741211,74,136.76295471191406,80,23.823055267333984,104,145.6034698486328,76,46.68161392211914,94,177.1642608642578,92,62.66039657592773,41,62.66039657592773,42,25.45677375793457,59,88.3370590209961,43,91.24288177490234,45,13.895904541015623,282,14.032958030700684,208,14.032958030700684,143,13.67042636871338,98,14.032958030700684,112,14.032958030700684,67,28.778831481933597,431,9.51933479309082,110
39,14.493611335754396,664,11.779672622680664,518,11.779672622680664,550,27.726539611816406,382,28.10948944091797,387,28.10948944091797,550,71.51276397705078,264,74.23096466064453,251,27.669958114624023,269,75.2250747680664,336,37.12354278564453,279,130.63330078125,187,102.6645050048828,268,55.85704803466797,172,220.46766662597656,232,168.7340087890625,226,58.08878326416016,365,56.64275360107422,326,37.33293533325195,424,43.51007843017578,311,52.97061538696289,397,34.77937698364258,278,28.19239997863769,236,28.19239997863769,221,33.85986328125,361,28.19239997863769,381,28.19239997863769,546,11.779672622680664,631,28.10948944091797,387
40,14.52054500579834,586,14.52054500579834,567,14.52054500579834,549,51.98037338256836,362,24.220129013061523,368,24.265270233154297,367,34.64727020263672,120,41.30148315429688,126,51.10002136230469,150,63.10068130493164,298,46.195091247558594,198,91.38483428955078,112,55.140228271484375,333,71.78961181640625,108,48.35263442993164,166,83.2776870727539,130,94.30520629882812,273,27.557130813598636,256,57.495750427246094,314,54.40760040283203,251,30.72345542907715,299,14.860319137573242,282,12.566675186157228,284,14.860319137573242,249,19.226884841918945,360,12.566675186157228,377,14.860319137573242,373,14.52054500579834,566,24.220129013061523,368
41,10.018695831298828,474,10.018695831298828,462,10.018695831298828,548,33.02162551879883,330,23.40689468383789,333,23.40689468383789,328,26.80628776550293,184,30.437122344970703,175,25.99029922485352,201,58.66686248779297,282,40.44610977172852,245,42.01977157592773,193,44.02474594116211,285,66.07762908935547,187,42.01977157592773,241,42.01977157592773,203,26.296876907348636,225,36.61514663696289,226,44.02474594116211,294,36.05154800415039,183,44.02474594116211,257,30.62967872619629,250,23.40689468383789,226,26.703968048095703,240,23.575613021850582,317,23.40689468383789,309,26.703968048095703,337,10.018695831298828,463,23.40689468383789,333
42,20.57473373413086,499,18.54388427734375,505,18.54388427734375,550,45.284786224365234,327,14.295019149780272,340,14.295019149780272,550,79.60881042480469,160,44.86751556396485,144,52.7387924194336,163,63.11151123046875,243,57.152381896972656,164,36.185848236083984,211,34.60983657836914,261,23.51315689086914,193,28.15423393249512,248,28.15423393249512,234,25.180879592895508,418,24.554967880249023,393,23.876983642578125,475,20.94893455505371,311,20.3504581451416,454,17.639812469482422,296,15.131429672241213,232,15.131429672241213,232,16.76524543762207,322,15.131429672241213,307,15.131429672241213,527,18.54388427734375,505,14.295019149780272,340
43,18.99323272705078,576,18.99323272705078,577,18.99323272705078,550,31.455753326416016,343,18.162811279296875,350,18.162811279296875,549,80.89339447021484,115,105.48294830322266,107,97.6569595336914,112,25.272558212280277,256,50.32344818115234,136,51.89495849609375,226,46.09504699707031,292,35.44684982299805,216,74.18415069580078,247,67.2266845703125,224,85.54473876953125,436,45.99776458740234,412,127.49047088623048,535,58.288368225097656,370,144.2915802001953,479,28.20061492919922,235,28.20061492919922,216,28.20061492919922,317,28.20061492919922,338,28.20061492919922,338,28.20061492919922,566,18.99323272705078,577,18.162811279296875,350
44,62.36746597290039,641,33.611331939697266,626,33.611331939697266,549,57.05479049682617,382,14.683548927307127,355,14.683548927307127,337,110.19068145751952,37,101.6202163696289,37,95.71778869628906,39,49.14111328125,246,81.63821411132812,63,17.730562210083008,225,22.041824340820312,315,23.12372589111328,164,22.336580276489254,274,22.808349609375,264,42.07169342041016,123,65.25382232666016,117,29.623619079589844,279,59.26985931396485,116,61.79557418823242,268,58.07626724243164,296,27.83739471435547,276,27.83739471435547,257,51.34041213989258,373,27.83739471435547,358,26.40548515319824,347,33.611331939697266,626,14.683548927307127,380
45,15.66956615447998,582,15.66956615447998,565,15.66956615447998,550,13.037516593933104,364,6.715758323669434,372,6.715758323669434,97,51.1069564819336,258,58.96684646606445,186,67.2424545288086,266,39.09965515136719,327,49.03325271606445,261,34.49449157714844,147,22.30170440673828,270,59.09320068359375,138,35.72670364379883,208,65.28152465820312,157,46.49972152709961,74,42.45290756225586,80,22.9908390045166,92,53.15907287597656,77,80.19976043701172,80,13.052594184875488,248,8.647842407226562,290,8.647842407226562,252,11.028000831604004,373,8.647842407226562,374,8.647842407226562,101,15.66956615447998,564,6.715758323669434,372
46,9.319525718688965,580,6.42738151550293,543,6.42738151550293,550,3.2929844856262207,342,3.2929844856262207,357,3.2929844856262207,550,22.220495223999023,134,36.47328567504883,119,29.976951599121094,148,27.60920143127441,188,24.17827796936035,157,104.55886840820312,189,40.61318206787109,299,202.0362091064453,165,50.246803283691406,248,52.70708084106445,221,47.47922134399414,267,30.10069274902344,250,28.86682510375977,430,31.174091339111328,233,41.11989974975586,320,3.2929844856262207,260,3.2929844856262207,255,3.2929844856262207,277,3.2929844856262207,326,3.2929844856262207,339,3.2929844856262207,543,6.42738151550293,543,3.2929844856262207,357
47,39.325477600097656,516,23.840795516967773,512,23.840795516967773,470,50.93645858764648,333,35.80996322631836,300,35.80996322631836,71,55.90511703491211,168,43.76350402832031,154,55.90511703491211,185,25.45878219604492,224,55.90511703491211,190,43.328121185302734,221,43.76350402832031,282,24.464561462402344,222,43.76350402832031,263,55.1708984375,244,43.76350402832031,71,24.464561462402344,72,75.85948181152344,69,54.01688003540039,69,43.76350402832031,66,22.360902786254883,208,22.360902786254883,204,22.360902786254883,196,22.360902786254883,322,22.360902786254883,294,22.360902786254883,70,23.840795516967773,512,35.80996322631836,320
48,27.83858299255371,534,24.706981658935547,510,24.706981658935547,550,33.865413665771484,345,18.11642265319824,354,18.11642265319824,550,43.32096481323242,211,30.668231964111328,205,54.64505386352539,226,21.014942169189453,289,40.54376983642578,234,47.52223587036133,175,22.30779266357422,261,49.88613510131836,168,65.5751953125,210,68.19700622558594,202,11.917325973510742,338,36.86008071899414,313,21.26531982421875,370,47.51226806640625,286,21.26531982421875,338,28.001619338989254,247,23.481637954711918,252,23.481637954711918,296,23.481637954711918,340,23.481637954711918,351,23.481637954711918,528,24.706981658935547,510,18.11642265319824,354
49,15.479066848754885,582,8.997721672058105,555,8.997721672058105,550,42.75078582763672,351,10.719358444213867,354,10.719358444213867,478,50.41091537475586,155,33.29203414916992,137,97.89739990234376,156,79.04456329345703,199,74.17647552490234,172,16.839786529541016,238,74.42121124267578,328,43.94532012939453,220,77.78907775878906,295,71.54441833496094,253,65.61998748779297,358,36.145355224609375,318,79.80968475341797,434,34.99029922485352,296,61.26680374145508,373,23.365005493164062,243,15.264162063598633,230,15.264162063598633,241,20.74979782104492,316,15.264162063598633,337,15.264162063598633,461,8.997721672058105,554,10.719358444213867,354
50,35.95169448852539,516,21.160499572753903,533,21.160499572753903,358,12.238006591796877,340,12.238006591796877,309,12.238006591796877,307,51.40444564819336,161,66.88201141357422,151,65.95602416992188,183,42.63507080078125,243,103.8382339477539,199,53.60393524169922,156,25.687950134277344,226,104.15977478027344,150,52.71539688110352,195,74.08358001708984,176,45.560691833496094,117,46.49552917480469,119,23.917333602905277,224,31.01643943786621,122,21.2009220123291,158,38.37309265136719,232,12.238006591796877,284,12.238006591796877,143,12.238006591796877,316,12.238006591796877,297,12.238006591796877,293,21.160499572753903,498,12.238006591796877,352
51,35.12894821166992,557,20.477861404418945,545,20.477861404418945,550,148.03411865234375,338,13.914782524108888,350,13.914782524108888,156,41.8670654296875,180,32.52695083618164,172,51.71536636352539,183,58.64957809448242,260,62.39194488525391,200,30.39895248413086,190,21.794937133789062,267,34.89915466308594,194,27.130393981933597,221,35.60222625732422,198,108.67188262939452,102,82.40352630615234,92,38.39613342285156,119,88.77244567871094,80,69.38764953613281,106,14.83438491821289,248,14.83438491821289,278,14.83438491821289,244,17.099803924560547,341,14.83438491821289,357,14.83438491821289,151,20.477861404418945,544,13.914782524108888,350
52,15.779988288879396,609,15.779988288879396,598,15.779988288879396,549,41.3604621887207,255,41.3604621887207,297,41.3604621887207,159,22.419448852539062,133,20.352075576782227,115,27.56580924987793,158,69.42723846435547,187,35.108985900878906,175,63.04170227050781,156,80.84439086914062,217,43.80670547485352,146,57.14679718017578,199,42.31411743164063,177,45.25479888916016,117,39.49114227294922,115,36.74055480957031,146,46.16170120239258,115,53.797325134277344,126,63.99530029296875,320,35.037559509277344,227,35.037559509277344,245,31.59177589416504,255,35.037559509277344,311,35.037559509277344,155,15.779988288879396,598,41.3604621887207,265
53,8.065557479858398,588,8.065557479858398,587,8.065557479858398,550,56.71645736694336,347,42.00922775268555,363,42.00922775268555,92,38.908729553222656,127,31.50520133972168,110,83.3891830444336,144,60.12355422973633,277,66.23103332519531,186,69.12069702148438,202,98.01566314697266,280,82.07009887695312,199,65.7669677734375,267,63.409175872802734,231,76.52094268798828,70,52.88809585571289,72,63.12649917602539,88,48.48817825317383,62,62.20859146118164,79,51.77947616577149,227,34.55109405517578,234,34.55109405517578,215,34.55109405517578,326,34.55109405517578,330,34.55109405517578,88,8.065557479858398,586,42.00922775268555,363
54,5.572348117828369,569,5.572348117828369,559,5.572348117828369,550,134.22506713867188,191,30.288331985473636,351,30.288331985473636,109,69.36978912353516,113,67.16840362548828,95,80.4525146484375,127,165.0639190673828,179,97.38060760498048,158,43.484710693359375,203,48.91912460327149,308,50.331485748291016,187,55.68981552124024,243,29.25189018249512,209,53.279571533203125,90,14.93850803375244,92,37.47614669799805,103,16.94819450378418,86,40.919715881347656,97,30.247011184692383,246,30.247011184692383,255,30.247011184692383,221,93.61202239990234,173,30.247011184692383,329,30.247011184692383,107,5.572348117828369,560,30.288331985473636,192
55,11.098162651062012,489,11.098162651062012,506,11.098162651062012,549,19.43449592590332,346,15.145902633666992,358,15.145902633666992,59,38.17388153076172,157,35.04642105102539,149,33.709808349609375,183,37.05476379394531,278,34.53713607788086,214,24.365447998046875,271,26.31134033203125,302,30.432615280151367,258,26.357812881469727,287,36.6263313293457,281,18.033348083496094,46,40.991310119628906,47,16.32723045349121,52,22.6995906829834,45,29.4179744720459,53,24.59984588623047,255,9.392964363098145,236,9.392964363098145,293,13.81440258026123,325,9.392964363098145,361,9.392964363098145,57,11.098162651062012,507,15.145902633666992,358
56,10.127912521362305,578,8.34498119354248,552,8.34498119354248,550,63.83961868286133,283,30.542835235595703,374,30.542835235595703,114,13.80788230895996,176,26.149133682250977,88,36.49007034301758,178,61.6868782043457,214,29.838817596435547,187,88.56210327148438,235,34.244571685791016,310,58.77320861816406,225,36.62460708618164,295,48.28877639770508,262,54.56207656860352,79,39.21126937866211,77,20.735382080078125,83,40.391510009765625,66,26.359018325805664,78,15.194255828857422,310,13.46665859222412,245,15.825026512145996,244,15.194255828857422,278,13.46665859222412,375,15.825026512145996,112,8.34498119354248,552,30.542835235595703,289
57,9.14616870880127,574,9.14616870880127,565,9.14616870880127,550,54.749019622802734,200,17.975658416748047,357,17.975658416748047,81,76.54228973388672,138,71.4573745727539,130,73.67837524414062,148,40.518951416015625,174,80.13187408447266,147,183.07992553710935,222,65.66922760009766,299,107.987548828125,209,123.5819091796875,246,133.5608367919922,239,73.26692962646484,63,64.64189910888672,57,144.59759521484375,68,75.24214935302734,44,72.46802520751953,62,23.217609405517575,255,14.939590454101562,281,14.939590454101562,245,14.939590454101562,200,14.939590454101562,354,14.939590454101562,84,9.14616870880127,565,17.975658416748047,198
58,14.96043872833252,628,15.350704193115234,603,15.350704193115234,485,71.01961517333984,331,24.952667236328125,371,24.952667236328125,233,39.55702209472656,199,46.13444900512695,188,74.1895980834961,202,24.16418838500977,231,39.52483367919922,204,80.99085235595703,247,24.952667236328125,339,84.14888763427734,235,45.35048675537109,272,102.9853057861328,268,51.46932220458984,139,127.37045288085938,126,39.99245834350586,217,99.72720336914062,127,55.14117813110352,178,8.375819206237793,340,15.131508827209473,259,15.131508827209473,222,15.131508827209473,349,15.131508827209473,377,15.131508827209473,241,15.350704193115234,603,24.952667236328125,336
59,11.915234565734863,525,11.915234565734863,520,11.915234565734863,414,34.92594146728516,203,13.13100814819336,366,13.13100814819336,256,25.49676513671875,68,142.5540313720703,63,23.68170166015625,88,34.92594146728516,107,20.31709098815918,93,25.931764602661133,207,40.33657836914063,281,24.60529136657715,204,41.714141845703125,229,24.76239776611328,226,102.17359161376952,179,37.54545974731445,176,25.587181091308597,235,31.4752197265625,159,27.840892791748047,202,14.80390453338623,238,14.80390453338623,251,14.80390453338623,204,15.34811019897461,188,14.80390453338623,333,14.80390453338623,255,11.915234565734863,519,13.13100814819336,207
60,10.846487045288086,533,10.846487045288086,530,10.846487045288086,535,23.76987838745117,318,13.990598678588867,352,13.990598678588867,212,25.22781181335449,133,25.22781181335449,110,30.625640869140625,136,30.569067001342773,204,37.29909896850586,156,84.29631042480469,180,30.1816520690918,265,82.0794906616211,156,52.17245864868164,233,63.7724723815918,188,43.64376068115234,108,50.65311050415039,87,30.799938201904297,164,71.7305908203125,78,56.29288482666016,115,22.17626571655273,355,20.99478530883789,353,20.99478530883789,325,15.089757919311523,303,20.99478530883789,343,20.99478530883789,213,10.846487045288086,530,13.990598678588867,317
61,18.228321075439453,555,18.228321075439453,445,18.228321075439453,549,25.77606010437012,253,16.954233169555664,334,16.67088508605957,488,20.08977699279785,142,24.08796501159668,131,37.31608963012695,160,42.62324142456055,214,37.8669319152832,196,47.544410705566406,160,34.38007736206055,300,49.98419952392578,146,50.726688385009766,251,73.78919982910156,191,38.27898406982422,374,59.541648864746094,322,46.516876220703125,435,68.43712615966797,308,66.2535171508789,388,18.140424728393555,241,16.10596466064453,186,24.70652198791504,240,15.16699504852295,260,16.10596466064453,332,18.140424728393555,327,18.228321075439453,530,16.954233169555664,258
62,12.815412521362305,513,12.815412521362305,517,12.815412521362305,486,32.72323226928711,346,18.570709228515625,357,18.570709228515625,45,78.27596282958984,200,73.01338195800781,188,79.1876220703125,220,73.28279113769531,318,85.71688079833984,264,52.42668533325195,200,42.28956985473633,307,51.42793655395508,170,56.45327758789063,266,44.026214599609375,226,51.5651969909668,41,40.31953048706055,41,56.17966842651367,47,36.80197525024414,28,41.505802154541016,41,27.32682228088379,235,27.32682228088379,258,27.32682228088379,250,27.32682228088379,334,27.32682228088379,332,27.32682228088379,44,12.815412521362305,516,18.570709228515625,357
63,16.055551528930664,545,16.055551528930664,522,16.055551528930664,550,51.965118408203125,360,25.753644943237305,367,25.753644943237305,190,53.70984649658203,179,53.70984649658203,158,54.76664352416992,188,51.965118408203125,308,73.59326171875,275,17.79665756225586,161,16.522546768188477,242,15.717467308044434,143,16.405942916870117,194,13.277774810791016,175,81.95829010009766,88,74.40045166015625,87,78.50894927978516,94,71.49691009521484,88,74.8613052368164,91,53.25275039672852,260,47.88774108886719,332,47.88774108886719,325,25.903350830078125,337,47.88774108886719,371,47.88774108886719,178,16.055551528930664,522,25.753644943237305,367
64,17.61777114868164,572,14.285602569580078,531,14.285602569580078,550,34.221431732177734,354,27.0341739654541,367,12.355090141296388,86,49.61238098144531,227,28.182695388793945,148,64.42705535888672,241,44.27391815185547,302,80.10395050048828,261,53.94405364990234,211,17.09550666809082,311,83.38143157958984,208,24.54770851135254,255,57.530303955078125,224,44.02154541015625,55,110.50186157226562,51,17.09550666809082,65,62.02764129638672,57,56.55437088012695,62,13.431800842285156,259,13.431800842285156,237,13.431800842285156,285,13.220684051513672,345,13.431800842285156,353,13.431800842285156,79,14.285602569580078,531,27.0341739654541,367
65,9.53868007659912,535,9.53868007659912,494,9.53868007659912,550,14.569089889526367,349,11.135786056518556,287,13.26541233062744,71,38.01128005981445,182,21.77742576599121,158,57.0861701965332,210,25.45892143249512,306,27.888818740844727,231,39.912445068359375,162,22.32947158813477,202,51.58868408203125,146,38.17143630981445,192,51.4375228881836,172,12.366972923278809,46,22.214757919311523,45,13.26541233062744,71,48.61439514160156,19,37.68467712402344,42,36.35926055908203,281,36.171329498291016,242,40.61344146728516,289,41.266578674316406,348,36.171329498291016,278,40.61344146728516,78,9.53868007659912,493,11.135786056518556,354
66,10.277904510498049,590,10.277904510498049,570,10.277904510498049,550,43.19550323486328,276,13.108698844909668,363,13.108698844909668,550,71.30821990966797,110,71.30821990966797,105,81.07942199707031,160,79.47894287109375,274,81.07942199707031,178,63.46337890625,135,21.84646797180176,195,61.79949569702149,103,23.095497131347656,165,58.12106323242188,146,64.93037414550781,359,91.09781646728516,335,34.70512008666992,459,169.99942016601562,299,59.57635498046875,388,20.682537078857425,249,16.433727264404297,257,16.433727264404297,266,47.24160385131836,268,16.433727264404297,358,16.433727264404297,541,10.277904510498049,571,13.108698844909668,271
67,11.198772430419922,597,11.198772430419922,591,11.198772430419922,550,25.617694854736328,375,25.617694854736328,384,25.617694854736328,91,33.77533721923828,142,55.324405670166016,129,33.949642181396484,180,34.85007095336914,313,26.42074203491211,212,59.53438568115234,210,17.35991668701172,303,45.67442321777344,198,35.213565826416016,267,63.95674133300781,224,29.46322631835937,80,36.194820404052734,81,35.503849029541016,93,23.81824493408203,79,28.174901962280277,92,19.38036727905273,259,19.38036727905273,264,19.38036727905273,254,19.38036727905273,376,19.38036727905273,367,19.38036727905273,85,11.198772430419922,590,25.617694854736328,384
68,11.659220695495604,525,11.659220695495604,518,11.659220695495604,550,71.0526123046875,188,13.713902473449709,351,13.713902473449709,324,46.60417175292969,50,46.60417175292969,52,88.82524871826172,48,66.3455810546875,165,52.40616226196289,57,23.436702728271484,260,34.98234939575195,320,16.733423233032227,247,22.68846702575684,303,20.25139808654785,280,42.64874649047852,271,44.39475631713867,249,26.26345443725586,303,26.63635635375977,245,37.193267822265625,297,13.09428596496582,244,13.09428596496582,246,13.09428596496582,263,10.676385879516602,195,13.09428596496582,350,13.09428596496582,309,11.659220695495604,518,13.713902473449709,192
69,12.71005630493164,540,12.285826683044434,527,12.285826683044434,549,44.651893615722656,349,26.307493209838867,359,26.307493209838867,83,73.44938659667969,162,46.87752151489258,163,36.51994705200195,175,45.8389778137207,234,41.57574081420898,179,50.80149841308594,199,54.89439010620117,241,25.506458282470703,191,40.49320602416992,231,35.307655334472656,215,42.06253433227539,63,26.11580848693848,67,19.394603729248047,66,50.68969345092773,57,38.86274719238281,63,44.955223083496094,245,50.45113754272461,259,50.45113754272461,256,53.79359436035156,342,50.45113754272461,347,50.45113754272461,75,12.285826683044434,526,26.307493209838867,359
70,18.54781913757324,573,18.54781913757324,569,18.54781913757324,549,22.49603271484375,350,11.920306205749512,356,11.920306205749512,397,67.3211898803711,324,69.5753402709961,323,44.494606018066406,327,25.327455520629883,349,25.022600173950195,337,250.6650238037109,250,43.0235710144043,323,235.45947265625,230,31.4646053314209,294,89.91339874267578,273,40.31001281738281,312,62.77203369140625,296,19.947237014770508,345,57.94001007080078,273,50.11286544799805,319,26.74578666687012,254,28.296836853027344,247,28.296836853027344,239,28.296836853027344,412,28.296836853027344,361,28.296836853027344,397,18.54781913757324,569,11.920306205749512,356
71,9.192317008972168,562,9.192317008972168,483,9.192317008972168,350,26.414936065673828,361,13.685802459716797,363,13.685802459716797,209,22.624486923217773,175,25.14233016967773,177,26.70221900939941,183,24.859861373901367,274,22.624486923217773,216,29.28083229064941,254,20.670869827270508,300,22.77839088439941,239,23.42815971374512,265,21.824373245239254,257,31.39334487915039,167,33.49363327026367,170,31.39334487915039,184,31.39334487915039,164,33.49363327026367,185,18.92239189147949,249,15.916440963745115,215,15.916440963745115,153,14.768802642822266,358,15.916440963745115,335,15.916440963745115,204,9.192317008972168,550,13.685802459716797,363
72,18.44355583190918,568,12.624833106994627,563,12.624833106994627,550,32.8390998840332,383,8.915314674377441,389,8.915314674377441,248,24.35008811950684,137,23.302553176879883,124,15.580357551574709,146,14.611348152160645,239,16.802288055419922,194,61.964115142822266,228,40.809600830078125,277,79.65840148925781,218,58.50028991699219,262,46.6795768737793,243,21.86650276184082,105,24.975759506225582,100,53.14803314208984,106,31.03567314147949,96,22.967315673828125,101,9.12751007080078,293,9.708176612854004,291,9.708176612854004,324,43.864891052246094,364,9.708176612854004,382,9.708176612854004,236,12.624833106994627,562,8.915314674377441,389
73,19.672178268432617,548,13.494842529296877,517,13.494842529296877,550,28.210309982299805,316,12.76907730102539,273,12.76907730102539,156,59.1420783996582,139,58.20074081420898,114,85.0377426147461,167,44.31866455078125,272,122.08908081054688,204,152.9335479736328,162,31.30755043029785,214,86.95553588867188,147,57.659549713134766,207,95.63909912109376,182,101.00794219970705,95,69.60381317138672,84,22.40128326416016,147,81.10431671142578,79,40.749420166015625,106,11.485013008117676,236,11.485013008117676,313,11.485013008117676,249,14.115944862365724,307,11.485013008117676,263,11.485013008117676,143,13.494842529296877,517,12.76907730102539,323
74,30.814327239990234,558,19.582107543945312,530,19.582107543945312,549,132.97555541992188,335,57.39754867553711,347,57.39754867553711,166,36.15707015991211,142,45.85105514526367,147,36.15707015991211,171,119.42666625976562,255,86.36251831054688,211,77.09555053710938,176,130.80239868164062,256,48.3836555480957,176,81.96208190917969,219,102.09523010253906,203,72.93832397460938,127,50.63014602661133,82,81.90574645996094,137,86.76876831054688,73,68.71955871582031,132,38.61458969116211,208,33.579627990722656,234,33.579627990722656,241,33.579627990722656,324,33.579627990722656,325,29.5634765625,161,19.582107543945312,530,57.39754867553711,347
75,26.200706481933597,339,20.54853630065918,478,20.54853630065918,316,97.5936050415039,328,43.25317001342773,262,43.25317001342773,130,133.2801971435547,177,69.01408386230469,148,152.72767639160156,183,186.54757690429688,251,85.08580780029297,226,26.33394432067871,173,131.0069580078125,229,37.47575378417969,152,34.326168060302734,199,33.04170608520508,183,97.95137786865234,56,53.001739501953125,57,44.25584030151367,96,76.43885040283203,57,30.440439224243164,63,52.44687271118164,175,52.851200103759766,319,52.851200103759766,175,25.754995346069336,318,52.851200103759766,257,52.851200103759766,125,20.54853630065918,319,43.25317001342773,348
76,10.629173278808594,546,10.629173278808594,546,10.629173278808594,549,45.95827865600586,340,21.528553009033203,350,21.528553009033203,550,255.15802001953125,183,373.3489379882813,171,128.66615295410156,190,54.57193756103516,249,157.11727905273438,206,53.1411018371582,236,59.47652816772461,290,46.06243896484375,219,57.47571563720703,246,93.93235778808594,245,61.873233795166016,394,61.38591384887695,372,119.2104034423828,469,103.0611572265625,335,103.38058471679688,446,30.811176300048828,225,13.298370361328123,265,13.298370361328123,235,19.38272476196289,325,13.298370361328123,346,13.298370361328123,517,10.629173278808594,546,21.528553009033203,350
